Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tyler Anderson","LAA",9.02654,11.407,10.4864,4.60627,28.4371,28.4371,0,0,0,169.206,728.737,166.49,94.1312,86.6007,26.1382,62.9621,1.33502,6.89655,135.471,7.20568,3.34894,2.15163,1.39028,0.185899,0.0863989,0.09949985891580582,0.252687,1.35605,0.282245,0.701658,,,4.81199,1.21945,1.16951,501.7300109863281,4.18696,0.475497,1.89131,4.18696,-0.475497,2.47826,559.2000000000002,3.3088757396449715,567,3.3550295857988166,,,,,,,,,,,,,,,,,,,"Tyler Anderson","12880",542881
"Kris Bubic","KCR",4.64317,5.6634,5.52744,4.1754,32.4463,14.3468,0.0649155,2.37404,1.43617,96.8503,413.606,95.4332,48.8393,44.9321,11.0063,32.7799,2.50963,3.55823,93.3825,8.67775,3.04614,2.84877,1.02278,0.225777,0.0792541,0.14652260392904282,0.252959,1.32383,0.309394,0.703642,,,3.84104,1.21183,0.927519,348.9800109863281,3.12128,-0.626915,0.321243,3.12128,0.626915,4.57168,418.5,4.314432989690721,425,4.381443298969073,,,,,,,,,,,,,,,,,,,"Kris Bubic","21455",663460
"Simeon Woods Richardson","MIN",5.9367,5.98969,7.23716,4.49445,24.9596,24.0095,0,0.180882,0,121.838,521.936,116.714,66.1346,60.8438,16.6307,45.7668,0.53803,3.68641,103.659,7.65717,3.38073,2.26495,1.22849,0.198606,0.0876867,0.11091883480548859,0.247022,1.33358,0.284171,0.692152,,,4.45705,1.19513,0.857253,522.489990234375,3.37465,1.45115,0.828211,3.37465,-1.45115,3.89572,447.50000000000017,3.6680327868852474,447,3.6639344262295084,,,,,,,,,,,,,,,,,,,"Simeon Woods Richardson","24494",680573
"Jordan Hicks","SFG",6.41961,7.66927,7.04723,4.12315,34.7139,20.5151,0.295137,1.10646,0.816125,119.615,521.689,113.065,59.5642,54.7991,11.7147,53.1578,1.33762,7.38631,107.806,8.11149,3.99966,2.02805,0.881432,0.206649,0.101896,0.10475320369005203,0.245183,1.38964,0.296672,0.711901,,,4.15558,1.18495,1.31539,458.3699951171875,2.29121,-0.674174,0.988201,2.29121,0.674174,3.6824,486.59999999999997,4.055,484,4.033333333333333,,,,,,,,,,,,,,,,,,,"Jordan Hicks","19618",663855
"Chris Paddack","MIN",5.90204,4.75389,4.9001,4.3879,34.5303,14.6942,0,0.766335,0,100.128,421.055,102.153,53.0617,48.8167,14.2725,24.6278,0.751513,2.9024,90.0316,8.09251,2.21367,3.65569,1.28288,0.213824,0.0584906,0.15533305332064629,0.259586,1.26619,0.303854,0.690259,,,4.04605,1.17039,0.608123,593.510009765625,4.39435,-0.459976,0.35522,4.39435,0.459976,4.52637,402.59999999999997,4.026,418,4.18,,,,,,,,,,,,,,,,,,,"Chris Paddack","20099",663978
"Walker Buehler","BOS",6.4936,7.60906,8.50353,4.44182,31.1397,25.0808,0,0.288256,0,138.597,594.918,140.339,74.3507,68.4027,19.5617,45.1478,0.906081,6.11241,118.116,7.67004,2.93173,2.61621,1.27026,0.198542,0.0758892,0.12265308201313019,0.258139,1.33832,0.297497,0.702947,,,4.4064,1.16823,1.49725,259.7099914550781,5.63934,-1.10791,1.07597,5.63934,1.10791,3.56537,501.60000000000014,3.6086330935251807,518,3.726618705035971,,,,,,,,,,,,,,,,,,,"Walker Buehler","19374",621111
"Jose Quintana",,7.03238,7.45662,9.01017,4.32413,24.2063,23.3409,0,0.198934,0,131.42,567.651,131.637,68.6325,63.1419,15.894,48.861,0.74162,5.20987,104.39,7.1489,3.34614,2.13646,1.08847,0.183898,0.0860758,0.09782200306653976,0.256313,1.37344,0.29429,0.706907,,,4.38438,1.14823,1.2229,535.2899780273438,4.3955,0.749438,1.08346,4.3955,-0.749438,3.55538,475.40000000000015,3.629007633587787,493,3.763358778625954,,,,,,,,,,,,,,,,,,,"Jose Quintana","11423",500779
"Steven Matz","STL",4.90462,5.50513,4.00715,4.13689,30.5731,16.3534,0,0.639904,0,101.705,432.116,101.354,50.8144,46.7492,13.0943,30.8567,1.2223,3.9426,88.2183,7.80652,2.73054,2.85897,1.15873,0.204154,0.0714084,0.13274578750133514,0.255097,1.29994,0.298171,0.714764,,,4.13189,1.1295,1.07703,636.3900146484375,3.92086,0.176101,0.213811,3.92086,-0.176101,4.71492,407.30000000000007,3.9931372549019613,416,4.078431372549019,,,,,,,,,,,,,,,,,,,"Steven Matz","13361",571927
"Edwin Díaz","NYM",4.82307,2.98566,0,3.01364,61.6204,0,33.8829,1.50966,6.19893,64.2866,260.009,46.3581,23.3981,21.5263,6.24384,23.0103,0.752683,3.56718,92.0913,12.8926,3.2214,4.00218,0.874125,0.354184,0.0884979,0.26568644493818283,0.198593,1.07905,0.296929,0.758247,,,2.80435,1.1263,1.07613,38.540000915527344,2.80533,-0.808311,2.11006,2.80533,0.808311,2.18658,561.1999999999999,8.768749999999999,523,8.171875,,,,,,,,,,,,,,,,,,,"Edwin Diaz","14710",621242
"Charlie Morton","BAL",8.56301,8.69179,10.2259,4.34348,26.0162,26.0162,0,0,0,148.794,643.477,138.766,78.0535,71.8093,20.546,60.073,0.997352,11.6475,148.758,8.99784,3.63359,2.47629,1.24275,0.231179,0.0933568,0.1378219723701477,0.242702,1.33634,0.29375,0.710192,,,4.40809,1.12198,1.17069,391.3399963378906,3.93549,-0.0265991,1.39139,3.93549,0.0265991,3.14482,564.9000000000002,3.791275167785236,554,3.7181208053691277,,,,,,,,,,,,,,,,,,,"Charlie Morton","4676",450203
"Emmanuel Clase","CLE",3.89565,2.94856,0,2.5749,64.6068,0,36.5874,0.880025,5.04444,66.9977,265.475,55.6651,20.8349,19.1681,4.2964,12.711,1.28418,2.13578,64.0088,8.59848,1.70751,5.03569,0.577148,0.24111,0.0478802,0.19322985038161278,0.222102,1.02057,0.281745,0.762354,,,2.75417,1.11778,1.39792,34.40999984741211,3.94216,0.625055,2.5008,3.94216,-0.625055,1.6656,572.9999999999999,8.552238805970148,555,8.283582089552239,,,,,,,,,,,,,,,,,,,"Emmanuel Clase","21032",661403
"Eury Pérez","MIA",4.26526,4.66298,5.09781,3.8555,15.0469,14.6924,0,0,0,73.8485,305.41,64.1529,34.3868,31.6358,10.8502,23.6891,0.468692,2.66883,83.1085,10.1285,2.88702,3.5083,1.32232,0.272121,0.0775649,0.19455625861883163,0.229896,1.18949,0.287978,0.735773,,,3.89647,1.11377,1.3297,453.7300109863281,3.24277,-0.23708,0.486558,3.24277,0.23708,4.35126,330.9,4.471621621621622,312,4.216216216216216,,,,,,,,,,,,,,,,,,,"Eury Perez","27768",691587
"Grant Holmes","ATL",5.85356,4.58921,4.66848,4.04557,36.3682,15.844,0,1.33562,1.01208,107.465,454.925,104.234,52.5069,48.3064,13.6977,33.5346,1.94258,4.43335,102.304,8.56779,2.80846,3.05071,1.14716,0.224881,0.0737144,0.15116693824529648,0.249987,1.28198,0.30083,0.718951,,,3.97944,1.11032,1.23554,304.1700134277344,4.87457,1.17378,0.257412,4.87457,-1.17378,4.65678,443.20000000000016,4.142056074766357,447,4.177570093457944,,,,,,,,,,,,,,,,,,,"Grant Holmes","16944",656550
"JP Sears","ATH",8.79557,11.0268,10.6007,4.61332,29.5821,29.5821,0,0,0,172.24,728.143,167.687,95.966,88.2887,29.8286,48.5067,2.01604,10.7306,139.44,7.28612,2.53461,2.87466,1.55862,0.191501,0.066617,0.12488412111997604,0.250689,1.25519,0.275918,0.689246,,,4.83045,1.10779,1.08543,502.1700134277344,6.09642,-1.23204,1.60462,6.09642,1.23204,2.86051,565,3.2848837209302326,568,3.302325581395349,,,,,,,,,,,,,,,,,,,"JP Sears","23429",676664
"Ryan Helsley","STL",5.02586,3.51639,0,2.82682,60.5425,0,33.7102,2.30745,4.73444,63.9026,259.614,48.1209,21.8166,20.0713,5.42705,23.657,1.60153,1.87934,78.6627,11.0788,3.33184,3.32514,0.764343,0.302999,0.0911238,0.211875282227993,0.205577,1.12324,0.284649,0.778456,,,3.00741,1.08277,1.18202,49.900001525878906,2.37242,-0.625072,2.15951,2.37242,0.625072,2.12065,545.3000000000001,8.520312500000001,513,8.015625,,,,,,,,,,,,,,,,,,,"Ryan Helsley","18138",664854
"Clayton Kershaw","LAD",5.01179,3.20736,4.93383,3.72499,13.2146,12.8472,0,0.107264,0,68.082,283.143,63.8058,30.6286,28.1783,8.60503,19.0169,0.780882,2.44191,63.2025,8.35496,2.51391,3.32349,1.13753,0.223217,0.0671636,0.1560538187623024,0.243827,1.21651,0.290719,0.737458,,,3.89849,1.07534,1.1396,523.510009765625,3.06767,0.838131,0.538905,3.06767,-0.838131,4.28146,289.1,4.251470588235295,286,4.205882352941177,,,,,,,,,,,,,,,,,,,"Clayton Kershaw","2036",477132
"Bailey Falter","PIT",6.62682,8.77887,6.99585,4.59732,32.0461,23.7619,0,0.304068,0,131.337,560.726,135.548,72.9227,67.0889,19.3335,39.3882,1.04662,3.59831,97.36,6.67168,2.69911,2.47181,1.32484,0.173632,0.070245,0.10338713228702545,0.261807,1.33196,0.289779,0.689889,,,4.57944,1.06397,0.978987,701,2.27647,0.376916,1.0293,2.27647,-0.376916,3.62759,447.1,3.4129770992366413,473,3.6106870229007635,,,,,,,,,,,,,,,,,,,"Bailey Falter","20070",663559
"Antonio Senzatela","COL",4.24997,7.28694,5.53266,5.2066,25.1572,20.9427,0,0.317788,0,110.157,486.65,128.499,69.2682,63.7268,15.9508,33.6345,0.533986,3.96159,71.6105,5.85071,2.748,2.12908,1.30321,0.14715,0.0691143,0.07803544402122498,0.286155,1.47185,0.311342,0.664261,,,4.77263,1.04976,0.741931,999,3.70171,-0.91233,1.44008,3.70171,0.91233,3.07989,314.40000000000003,2.8581818181818184,372,3.381818181818182,,,,,,,,,,,,,,,,,,,"Antonio Senzatela","15488",622608
"Hayden Birdsong","SFG",6.923,6.89754,5.38323,4.17967,31.488,18.9899,0,0.808834,0,107.224,459.681,92.0891,54.126,49.7959,13.5389,49.8135,1.00885,5.75522,117.698,9.87908,4.18115,2.36276,1.1364,0.256042,0.108365,0.14767660200595856,0.22788,1.32342,0.287861,0.713932,,,4.16734,1.0362,1.12734,404.489990234375,2.5924,-0.269389,0.625161,2.5924,0.269389,4.16645,452.40000000000015,4.228037383177571,425,3.97196261682243,,,,,,,,,,,,,,,,,,,"Hayden Birdsong","31635",806185
"Matt Strahm","PHI",5.21856,2.94198,0,3.19403,61.0709,0.467488,4.94568,15.6987,4.5854,63.9607,256.248,50.6573,24.673,22.6992,7.35641,15.9087,1.24084,3.58786,76.5076,10.7655,2.23854,4.80916,1.03513,0.298569,0.0620834,0.23648567125201225,0.213969,1.04073,0.283221,0.744539,,,3.1838,1.0227,0.899866,489,1.98605,0.61827,0.94599,1.98605,-0.61827,3.73868,437.9,6.8421875,412,6.4375,,,,,,,,,,,,,,,,,,,"Matt Strahm","13799",621381
"Ryan Walker","SFG",5.09244,3.59073,0,3.00271,65.0688,0.452472,23.4205,5.27585,3.73337,69.2318,282.25,55.3125,25.1067,23.0981,5.79301,21.2817,0.964695,4.19118,82.0652,10.6683,2.76658,3.85613,0.753081,0.290754,0.0754003,0.21535330265760422,0.215411,1.10635,0.293156,0.751819,,,2.98734,1.01583,1.13905,86.83000183105469,1.36063,-0.625949,1.52874,1.36063,0.625949,2.96168,517.8000000000001,7.504347826086957,491,7.115942028985507,,,,,,,,,,,,,,,,,,,"Ryan Walker","20423",676254
"Jhoan Duran","MIN",5.05108,3.84862,0,2.83496,60.083,0,28.0607,5.9862,3.59572,62.4171,255.938,51.0717,21.3707,19.6611,4.7381,19.4193,2.13021,3.81294,76.1573,10.9812,2.8001,3.92173,0.683193,0.297562,0.0758752,0.2216869816184044,0.219469,1.12936,0.305208,0.769215,,,2.82967,1.00451,1.13707,63.95000076293945,2.50014,0.104138,1.83442,2.50014,-0.104138,2.55411,511.69999999999993,8.253225806451612,492,7.935483870967742,,,,,,,,,,,,,,,,,,,"Jhoan Duran","21029",661395
"Zebby Matthews","MIN",3.93969,4.69539,3.50749,4.19982,28.9091,12.3632,0,0.894324,0,80.1025,332.343,80.182,40.6299,37.3795,12.3522,16.0501,0.747839,3.01271,76.1929,8.56073,1.80333,4.74719,1.38785,0.22926,0.0482938,0.18096593022346497,0.255944,1.20136,0.301821,0.704369,,,3.9827,1.00428,0.622458,418.95001220703125,2.81258,-2.77171,0.433285,2.81258,2.77171,4.42229,335.4,4.1925,343,4.2875,,,,,,,,,,,,,,,,,,,"Zebby Matthews","31827",805673
"Javier Assad","CHC",6.68046,5.89198,6.65583,4.23214,33.7505,22.3218,0,0.483086,0,130.339,561.844,126.538,66.62,61.2904,16.9805,50.6574,1.23473,5.36235,108.321,7.47967,3.49793,2.13831,1.17251,0.192796,0.0901628,0.10263343155384064,0.250161,1.35949,0.287913,0.720723,,,4.48736,1.00114,1.24507,590.3699951171875,2.68261,0.200142,0.9515,2.68261,-0.200142,3.73133,470.7,3.6207692307692305,477,3.669230769230769,,,,,,,,,,,,,,,,,,,"Javier Assad","21741",665871
"Lucas Giolito","BOS",6.81916,7.15669,7.44638,4.51978,25.3083,19.9056,0,0.450295,0,112.284,479.644,107.594,61.2924,56.389,18.0472,41.062,0.96829,4.24023,114.303,9.16177,3.29127,2.78366,1.44655,0.238307,0.0856092,0.15269785374403,0.247718,1.32393,0.296521,0.70803,,,4.43037,0.992505,1.07108,389.2699890136719,1.66657,-0.611313,0.8366,1.66657,0.611313,3.88453,419.6000000000002,3.746428571428573,419,3.7410714285714284,,,,,,,,,,,,,,,,,,,"Lucas Giolito","15474",608337
"Lance Lynn",,6.85004,7.35351,7.38648,4.53644,21.006,20.2184,0,0.180372,0,109.812,469.441,107.284,60.1636,55.3505,17.8718,37.7117,0.624128,4.89365,103.525,8.48479,3.0908,2.74518,1.46474,0.220529,0.0803333,0.1401958465576172,0.251347,1.3204,0.292733,0.70708,,,4.56067,0.991941,0.819324,550.5900268554688,2.43425,-1.2341,0.76878,2.43425,1.2341,3.97496,393.40000000000003,3.5763636363636366,395,3.590909090909091,,,,,,,,,,,,,,,,,,,"Lance Lynn","2520",458681
"Orion Kerkering","PHI",4.23209,2.79683,0,3.01831,58.1239,0.171502,6.07466,14.4295,2.07459,60.7292,249.061,50.4933,22.1376,20.3666,4.67545,17.9993,0.623321,3.84615,69.7378,10.3351,2.66748,3.87446,0.692897,0.280003,0.0722689,0.2077343463897705,0.222227,1.12784,0.299851,0.748301,,,2.94981,0.96102,1.04881,316.8999938964844,2.69216,-0.152315,0.973837,2.69216,0.152315,3.70155,419.9000000000001,6.883606557377051,400,6.557377049180328,,,,,,,,,,,,,,,,,,,"Orion Kerkering","31776",689147
"Bubba Chandler","PIT",5.53778,6.01516,5.31871,4.44553,17.2566,17.1273,0,0,0,91.3209,393.101,86.1155,49.0302,45.1078,11.4656,36.5049,0,4.73714,84.4571,8.32355,3.59769,2.31358,1.12998,0.214848,0.0928638,0.12198429554700851,0.244744,1.34274,0.291673,0.690544,,,4.30385,0.951534,0.905399,999,4.64881,1.8959,0.418628,4.64881,-1.8959,4.44183,356.4999999999999,3.9175824175824165,354,3.89010989010989,,,,,,,,,,,,,,,,,,,"Bubba Chandler","sa3017428",696149
"Joey Cantillo","CLE",4.73207,5.49236,4.2923,4.0298,28.7486,12.6891,0,0.615516,0,81.8127,349.398,71.3549,39.8175,36.6321,9.66936,37.1302,0.751609,2.83784,86.8566,9.55487,4.0846,2.33924,1.0637,0.248589,0.106269,0.14232029765844345,0.230601,1.32602,0.289734,0.723213,,,4.04523,0.93874,0.844258,433,2.49663,-0.0385814,0.2649,2.49663,0.0385814,4.6468,357.20000000000005,4.35609756097561,338,4.121951219512195,,,,,,,,,,,,,,,,,,,"Joey Cantillo","23335",676282
"Dustin May","LAD",5.1811,3.69411,4.35441,3.64129,38.11,8.46535,0,2.96707,0,75.4262,314.559,64.7079,33.1701,30.5165,7.64966,26.0926,0.615258,4.26872,73.2798,8.74388,3.11342,2.80845,0.912773,0.23296,0.0829497,0.15001027286052704,0.227686,1.20383,0.280703,0.719562,,,3.74944,0.934942,1.05724,455.5400085449219,3.70085,0.0534599,0.526989,3.70085,-0.0534599,4.29735,355.6,4.741333333333333,339,4.52,,,,,,,,,,,,,,,,,,,"Dustin May","19716",669160
"Griffin Jax","MIN",5.0774,4.37103,0.195783,3.15677,61.5784,0.267738,6.97177,16.6466,4.97174,65.4355,264.244,53.5074,24.9475,22.9517,6.19221,17.48,1.41792,2.8391,76.5132,10.5236,2.4042,4.37719,0.851676,0.289555,0.066151,0.22340435534715652,0.21936,1.08485,0.293484,0.738787,,,2.98966,0.931401,0.873642,293.1499938964844,1.44445,-0.525327,0.902929,1.44445,0.525327,3.79609,463.80000000000007,7.135384615384616,444,6.8307692307692305,,,,,,,,,,,,,,,,,,,"Griffin Jax","20253",643377
"Yariel Rodríguez","TOR",3.75597,5.69191,3.92623,4.16773,38.1966,13.3709,0,0.643588,0,89.4416,382.206,76.7357,45.0204,41.4188,11.1865,40.577,0.979929,4.61858,92.9388,9.3519,4.08304,2.29043,1.12563,0.243164,0.106165,0.13699869811534882,0.227695,1.31161,0.281466,0.711177,,,4.23011,0.926749,0.674062,513.3200073242188,3.93319,-1.02254,0.286992,3.93319,1.02254,4.61734,375.09999999999997,4.214606741573033,354,3.9775280898876404,,,,,,,,,,,,,,,,,,,"Yariel Rodriguez","33838",684320
"Quinn Mathews","STL",4.57332,4.69774,7.02292,4.0877,16.0436,14.8538,0,0,0,80.9966,345.516,74.4735,39.9867,36.7877,9.91792,31.2693,0,4.07359,75.5406,8.39375,3.47452,2.4158,1.10204,0.218631,0.0905003,0.12813061475753784,0.240103,1.30552,0.287277,0.715848,,,4.20209,0.924885,1.02411,999,2.44955,-1.79558,0.185292,2.44955,1.79558,4.75294,331,4.08641975308642,322,3.9753086419753085,,,,,,,,,,,,,,,,,,,"Quinn Mathews","sa3023407",687273
"Félix Bautista","BAL",4.00189,2.55623,0,2.67805,52.923,0,28.219,2.33432,4.28385,56.4114,228.303,38.4657,18.2455,16.7858,5.31689,23.3165,1.04519,2.3638,81.5798,13.0154,3.71997,3.4988,0.848268,0.357331,0.10213,0.2552013173699379,0.189839,1.09521,0.286442,0.801213,,,2.86514,0.920063,1.09344,57.880001068115234,2.56778,0.152928,1.90331,2.56778,-0.152928,2.46225,491.1000000000001,8.769642857142859,452,8.071428571428571,,,,,,,,,,,,,,,,,,,"Felix Bautista","20666",642585
"Davis Martin","CHW",4.32904,7.90917,7.21482,4.55538,23.3553,23.1017,0,0,0.140914,120.227,519.165,118.255,66.1448,60.8532,17.6921,44.307,1.54017,6.74337,105.98,7.93351,3.31676,2.39195,1.3244,0.204135,0.0853428,0.11879249662160873,0.25262,1.35213,0.291959,0.699725,,,4.59036,0.919985,0.851633,688.9000244140625,2.99636,0.270927,0.868875,2.99636,-0.270927,3.8415,418.8,3.49,425,3.5416666666666665,,,,,,,,,,,,,,,,,,,"Davis Martin","21448",663436
"Jordan Montgomery","ARI",6.50735,5.81737,6.69631,4.29512,31.471,15.5836,0.143668,0.847902,0,105.053,449.318,108.569,54.4947,50.1351,12.5014,31.9645,1.0114,3.0793,83.1428,7.12292,2.73843,2.60109,1.07101,0.185042,0.0711402,0.11390211433172226,0.262071,1.33774,0.301502,0.699324,,,4.13137,0.893396,1.07856,432.5899963378906,2.27949,-0.993572,0.544804,2.27949,0.993572,4.27359,398.70000000000005,3.7971428571428576,421,4.0095238095238095,,,,,,,,,,,,,,,,,,,"Jordan Montgomery","16511",656756
"Mitch Spence","ATH",6.1269,7.46771,6.79282,4.49755,29.0133,20.0877,0,0.361102,0,123.114,528.008,127.15,66.8735,61.5236,17.7209,37.2318,0.993622,5.36396,98.0439,7.16729,2.72175,2.63334,1.29545,0.185686,0.0705136,0.11517266929149628,0.261942,1.3352,0.296036,0.698621,,,4.48291,0.892513,0.833453,594.6099853515625,3.26165,-0.971611,0.835598,3.26165,0.971611,3.88587,428.6000000000001,3.484552845528456,451,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Mitch Spence","27707",687765
"Max Meyer","MIA",6.05038,8.48785,7.60471,4.64408,26.8165,21.9648,0,0.276898,0,118.826,514.081,120.98,66.6472,61.3154,17.9945,42.3521,0.826637,4.96445,102.355,7.75244,3.20779,2.41676,1.36292,0.199102,0.0823841,0.1167183667421341,0.259189,1.37455,0.29729,0.699907,,,4.60697,0.889217,0.848041,443.7099914550781,4.95268,-1.0411,1.05725,4.95268,1.0411,3.59034,407.5999999999999,3.425210084033613,424,3.563025210084034,,,,,,,,,,,,,,,,,,,"Max Meyer","27474",676974
"Luis L. Ortiz","CLE",8.1059,7.92654,8.24314,4.33973,32.9414,23.5768,0.0487289,0.372991,0.633038,147.356,631.281,141.4,77.2327,71.0541,20.2925,54.1644,1.54212,6.90996,121.578,7.42555,3.30817,2.24461,1.23939,0.192589,0.0858008,0.10678865015506744,0.24798,1.32715,0.282739,0.707916,,,4.54999,0.885832,1.15298,372.4599914550781,5.34922,0.00350022,1.1579,5.34922,-0.00350022,3.45614,536.1999999999999,3.647619047619047,536,3.6462585034013606,,,,,,,,,,,,,,,,,,,"Luis L. Ortiz","27646",682847
"Alec Marsh","KCR",5.99496,7.27722,5.24931,4.61006,27.3411,17.2784,0,0.273575,0,99.8782,430.398,96.98,55.6092,51.1605,14.534,36.1748,0.888048,6.59808,96.4535,8.6914,3.2597,2.66632,1.30966,0.224103,0.0840496,0.14005326479673386,0.25019,1.33317,0.298028,0.687417,,,4.41154,0.884358,0.501091,541.27001953125,2.38123,-1.13544,0.662285,2.38123,1.13544,4.11695,366.3,3.6630000000000003,368,3.68,,,,,,,,,,,,,,,,,,,"Alec Marsh","27451",679525
"Johan Oviedo","PIT",6.07459,6.87225,7.37823,4.46839,27.1658,18.4637,0,0.46443,0.144683,109.149,475.318,104.074,58.9036,54.1913,12.7073,47.0212,1.30922,6.59898,93.6824,7.72467,3.87718,1.99234,1.04779,0.197094,0.0989257,0.09816824644804001,0.246798,1.3843,0.28977,0.691585,,,4.43713,0.876847,0.954253,724.4600219726562,3.26366,-0.4013,0.846868,3.26366,0.4013,3.87084,402.30000000000007,3.690825688073395,402,3.688073394495413,,,,,,,,,,,,,,,,,,,"Johan Oviedo","22487",670912
"Michael Lorenzen","KCR",7.55435,8.0263,8.37273,4.43935,38.3336,21.1876,0.00115605,0.28123,0,133.757,579.52,128.469,71.7143,65.9771,17.1861,56.3529,0.744264,5.46508,104.009,6.99839,3.79177,1.84568,1.15639,0.179475,0.0972407,0.08223414421081543,0.248153,1.38177,0.280659,0.703575,,,4.66812,0.86581,0.929984,540.9299926757812,5.91844,0.96533,1.24853,5.91844,-0.96533,3.33529,474.6999999999999,3.542537313432835,474,3.537313432835821,,,,,,,,,,,,,,,,,,,"Michael Lorenzen","14843",547179
"Jeff Hoffman","TOR",3.4003,2.4203,0,3.08321,60.5313,0,25.2875,6.75308,2.90365,62.0687,252.945,48.176,23.1124,21.2634,6.72738,21.173,1.37485,3.03922,76.911,11.1521,3.0701,3.6325,0.975474,0.304062,0.0837059,0.22035619616508484,0.210622,1.11729,0.285667,0.771501,,,3.26751,0.860671,0.906929,102.06999969482422,1.75272,-1.81356,1.774,1.75272,1.81356,2.63467,482.8999999999999,7.788709677419353,454,7.32258064516129,,,,,,,,,,,,,,,,,,,"Jeff Hoffman","17432",656546
"Aaron Bummer","ATL",4.62339,2.79678,0,3.47703,60.3122,0,0.984025,12.0974,3.54673,62.0477,264.901,56.1647,26.0557,23.9713,3.54704,25.0984,1.52884,3.07882,71.1905,10.3262,3.64051,2.83646,0.514496,0.268744,0.0947463,0.173997700214386,0.237259,1.30969,0.324829,0.723583,,,2.9773,0.85339,0.702928,999,4.24888,-0.936392,0.601383,4.24888,0.936392,4.19816,374.9999999999999,6.048387096774191,369,5.951612903225806,,,,,,,,,,,,,,,,,,,"Aaron Bummer","16258",607481
"Osvaldo Bido","ATH",5.14515,6.20338,4.82216,4.41331,32.3021,12.8685,0,2.12478,0,93.2242,401.095,84.4323,49.6893,45.7141,12.1007,37.899,1.88454,7.48082,87.5184,8.44915,3.65882,2.30926,1.16822,0.218199,0.0944889,0.12371014058589935,0.237359,1.31223,0.28244,0.689266,,,4.43666,0.826763,0.560836,465.5400085449219,1.79923,-0.278532,0.320424,1.79923,0.278532,4.57277,371.20000000000005,3.991397849462366,358,3.849462365591398,,,,,,,,,,,,,,,,,,,"Osvaldo Bido","23150",674370
